x,y,species logistic values
3137.0,3137.0,9.496494E-13
3138.0,3138.0,0.001978993
3139.0,3139.0,2.1594886E-5
3140.0,3140.0,1.1578654E-8
3141.0,3141.0,1.4163957E-18
3142.0,3142.0,1.0533994E-28
3143.0,3143.0,4.5110795E-9
3144.0,3144.0,0.0038819464
3145.0,3145.0,2.069271E-5
3146.0,3146.0,2.2387E-8
3147.0,3147.0,2.66943E-7
3148.0,3148.0,8.4292615E-4
3149.0,3149.0,0.0010624431
3150.0,3150.0,1.129008E-10
3151.0,3151.0,6.382532E-8
3152.0,3152.0,1.2522604E-6
3153.0,3153.0,1.6569946E-12
3154.0,3154.0,6.143447E-7
3155.0,3155.0,1.4907636E-8
3156.0,3156.0,1.0707118E-15
3157.0,3157.0,3.1986946E-4
3158.0,3158.0,5.31686E-11
3159.0,3159.0,1.08537446E-4
3160.0,3160.0,1.5061539E-11
3161.0,3161.0,3.8709236E-6
3162.0,3162.0,6.957802E-12
3163.0,3163.0,7.5774526E-11
3164.0,3164.0,8.502581E-5
3165.0,3165.0,3.8624348E-10
3166.0,3166.0,7.5247904E-6
3167.0,3167.0,3.3902072E-8
3168.0,3168.0,0.0
3169.0,3169.0,0.011395546
3170.0,3170.0,3.3565065E-8
3171.0,3171.0,0.0036977185
3172.0,3172.0,4.9268607E-15
3173.0,3173.0,4.5586726E-9
3174.0,3174.0,8.205599E-10
3175.0,3175.0,6.731895E-13
3176.0,3176.0,1.7371563E-5
3177.0,3177.0,2.6244188E-16
3178.0,3178.0,1.8455984E-7
3179.0,3179.0,6.9584577E-12
3180.0,3180.0,1.3174579E-14
3181.0,3181.0,0.0065698237
3182.0,3182.0,0.35008943
3183.0,3183.0,1.1231294E-10
3184.0,3184.0,8.9690625E-30
3185.0,3185.0,1.1714731E-4
3186.0,3186.0,3.132148E-8
3187.0,3187.0,0.0017906039
3188.0,3188.0,1.1465174E-18
3189.0,3189.0,2.9400528E-6
3190.0,3190.0,1.0422796E-9
3191.0,3191.0,3.677036E-11
3192.0,3192.0,4.7491585E-7
3193.0,3193.0,1.0974224E-32
3194.0,3194.0,5.58714E-4
3195.0,3195.0,2.899723E-11
3196.0,3196.0,1.0192646E-10
3197.0,3197.0,3.0195017E-4
3198.0,3198.0,5.6745878E-14
3199.0,3199.0,1.0593448E-32
3200.0,3200.0,0.009572146
3201.0,3201.0,5.712579E-9
3202.0,3202.0,4.076167E-12
3203.0,3203.0,4.082214E-7
3204.0,3204.0,2.3027857E-7
3205.0,3205.0,2.4722545E-32
3206.0,3206.0,8.0238326E-25
3207.0,3207.0,1.3829994E-10
3208.0,3208.0,0.0046391045
3209.0,3209.0,2.0445124E-5
3210.0,3210.0,4.4714326E-7
3211.0,3211.0,1.7976225E-5
3212.0,3212.0,1.1215731E-11
3213.0,3213.0,1.3827797E-7
3214.0,3214.0,1.8070841E-9
3215.0,3215.0,0.009713676
3216.0,3216.0,6.1813935E-6
3217.0,3217.0,1.7725698E-7
3218.0,3218.0,2.5326736E-7
3219.0,3219.0,5.2677585E-20
3220.0,3220.0,6.0912353E-6
3221.0,3221.0,1.1379163E-4
3222.0,3222.0,6.214444E-11
3223.0,3223.0,1.3516686E-7
3224.0,3224.0,2.0697707E-6
3225.0,3225.0,5.174257E-6
3226.0,3226.0,3.3148475E-14
3227.0,3227.0,5.237037E-4
3228.0,3228.0,1.8602934E-9
3229.0,3229.0,1.5714315E-4
3230.0,3230.0,0.021629622
3231.0,3231.0,4.2901684E-6
3232.0,3232.0,5.7763534E-16
3233.0,3233.0,0.0044855326
3234.0,3234.0,8.043384E-16
3235.0,3235.0,1.9885498E-4
3236.0,3236.0,5.831389E-14
3237.0,3237.0,2.4176625E-9
3238.0,3238.0,5.526161E-6
3239.0,3239.0,2.9226264E-11
3240.0,3240.0,3.5605987E-11
3241.0,3241.0,1.2530632E-8
3242.0,3242.0,1.608829E-11
3243.0,3243.0,7.3806614E-6
3244.0,3244.0,1.0541756E-6
3245.0,3245.0,6.743667E-13
3246.0,3246.0,1.0412416E-6
3247.0,3247.0,2.1881522E-7
3248.0,3248.0,2.9290406E-33
3249.0,3249.0,6.416408E-4
3250.0,3250.0,5.35791E-10
3251.0,3251.0,1.5112647E-7
3252.0,3252.0,8.735761E-5
3253.0,3253.0,1.6577302E-12
3254.0,3254.0,2.4237747E-7
3255.0,3255.0,3.5131295E-13
3256.0,3256.0,8.0984864E-5
3257.0,3257.0,1.9560022E-21
3258.0,3258.0,8.452077E-5
3259.0,3259.0,4.1945658E-10
3260.0,3260.0,9.370362E-4
3261.0,3261.0,4.875274E-6
3262.0,3262.0,5.692781E-13
3263.0,3263.0,1.5728602E-11
3264.0,3264.0,6.5336822E-15
3265.0,3265.0,1.411169E-12
3266.0,3266.0,8.0414856E-7
3267.0,3267.0,5.1107113E-6
3268.0,3268.0,9.793704E-4
3269.0,3269.0,3.4009272E-8
3270.0,3270.0,1.213615E-10
3271.0,3271.0,6.174439E-8
3272.0,3272.0,1.554597E-8
3273.0,3273.0,3.3670178E-11
3274.0,3274.0,1.4085857E-8
3275.0,3275.0,3.2400987E-7
3276.0,3276.0,1.3367543E-12
3277.0,3277.0,7.647352E-14
3278.0,3278.0,2.236663E-4
3279.0,3279.0,1.42095105E-5
3280.0,3280.0,3.9199506E-7
3281.0,3281.0,6.308989E-8
3282.0,3282.0,4.6071584E-12
3283.0,3283.0,4.1197355E-11
3284.0,3284.0,9.627066E-7
3285.0,3285.0,8.269648E-7
3286.0,3286.0,4.0778642E-10
3287.0,3287.0,6.8454877E-9
3288.0,3288.0,7.57E-43
3289.0,3289.0,7.0099864E-4
3290.0,3290.0,2.8418754E-8
3291.0,3291.0,1.5778421E-6
3292.0,3292.0,1.6772574E-13
3293.0,3293.0,0.021239586
3294.0,3294.0,3.879506E-6
3295.0,3295.0,3.7700842E-11
3296.0,3296.0,5.6641954E-7
3297.0,3297.0,1.4007286E-5
3298.0,3298.0,8.9151774E-7
3299.0,3299.0,2.3135514E-17
3300.0,3300.0,1.851399E-5
3301.0,3301.0,0.0061525553
3302.0,3302.0,9.5165353E-7
3303.0,3303.0,2.7964425E-6
3304.0,3304.0,2.6654556E-8
3305.0,3305.0,4.7096665E-10
3306.0,3306.0,6.5019765E-7
3307.0,3307.0,2.0107407E-7
3308.0,3308.0,0.00202108
3309.0,3309.0,4.2394573E-12
3310.0,3310.0,0.37950587
3311.0,3311.0,4.238118E-5
3312.0,3312.0,1.4220174E-9
3313.0,3313.0,2.5648476E-29
3314.0,3314.0,2.7996947E-9
3315.0,3315.0,2.418714E-31
3316.0,3316.0,3.477897E-12
3317.0,3317.0,2.2023257E-9
3318.0,3318.0,3.5559653E-5
3319.0,3319.0,1.6518805E-11
3320.0,3320.0,3.0475008E-17
3321.0,3321.0,2.674975E-13
3322.0,3322.0,1.2877031E-8
3323.0,3323.0,3.9130105E-6
3324.0,3324.0,3.0280745E-7
3325.0,3325.0,2.794055E-6
3326.0,3326.0,2.5946996E-11
3327.0,3327.0,5.427849E-9
3328.0,3328.0,1.5602233E-6
3329.0,3329.0,2.205762E-10
3330.0,3330.0,6.9770667E-6
3331.0,3331.0,5.330054E-7
3332.0,3332.0,4.493491E-6
3333.0,3333.0,6.631734E-5
3334.0,3334.0,0.014025649
3335.0,3335.0,0.0
3336.0,3336.0,1.0826977E-6
3337.0,3337.0,5.3349675E-7
3338.0,3338.0,1.690241E-6
3339.0,3339.0,1.6393894E-14
3340.0,3340.0,1.4026807E-26
3341.0,3341.0,1.1651119E-5
3342.0,3342.0,1.3944816E-14
3343.0,3343.0,1.1915246E-32
3344.0,3344.0,9.645507E-7
3345.0,3345.0,0.005701044
3346.0,3346.0,9.292086E-9
3347.0,3347.0,3.5921219E-6
3348.0,3348.0,3.777524E-10
3349.0,3349.0,9.399501E-6
3350.0,3350.0,3.0207859E-5
3351.0,3351.0,4.8313797E-12
3352.0,3352.0,5.107903E-6
3353.0,3353.0,2.6980452E-13
3354.0,3354.0,1.8489108E-7
3355.0,3355.0,2.0103212E-6
3356.0,3356.0,1.6621492E-7
3357.0,3357.0,1.776464E-6
3358.0,3358.0,5.856045E-7
3359.0,3359.0,4.4800895E-12
3360.0,3360.0,8.070937E-7
3361.0,3361.0,6.4590964E-8
3362.0,3362.0,0.11129731
3363.0,3363.0,2.9120806E-20
3364.0,3364.0,3.5232055E-8
3365.0,3365.0,2.5219959E-12
3366.0,3366.0,5.7696715E-17
3367.0,3367.0,5.2687507E-17
3368.0,3368.0,2.5407945E-11
3369.0,3369.0,7.319708E-14
3370.0,3370.0,5.4639715E-10
3371.0,3371.0,3.3352056E-34
3372.0,3372.0,1.8963124E-8
3373.0,3373.0,3.1102718E-6
3374.0,3374.0,1.822659E-6
3375.0,3375.0,4.1874775E-19
3376.0,3376.0,2.7926478E-10
3377.0,3377.0,2.3693546E-7
3378.0,3378.0,5.8588374E-4
3379.0,3379.0,3.8307812E-7
3380.0,3380.0,7.3131096E-6
3381.0,3381.0,1.8456564E-12
3382.0,3382.0,2.5754667E-7
3383.0,3383.0,1.3141508E-6
3384.0,3384.0,6.05576E-12
3385.0,3385.0,7.45852E-7
3386.0,3386.0,5.3126837E-6
3387.0,3387.0,9.850492E-10
3388.0,3388.0,2.4029671E-13
3389.0,3389.0,7.0612582E-9
3390.0,3390.0,2.9140676E-6
3391.0,3391.0,1.0324607E-8
3392.0,3392.0,5.2906844E-18
3393.0,3393.0,2.3530966E-9
3394.0,3394.0,1.2330165E-8
3395.0,3395.0,1.2558359E-16
3396.0,3396.0,3.349931E-6
3397.0,3397.0,3.6164478E-4
3398.0,3398.0,9.305352E-8
3399.0,3399.0,2.490251E-9
3400.0,3400.0,1.6067158E-6
3401.0,3401.0,1.11029E-20
3402.0,3402.0,9.015031E-6
3403.0,3403.0,3.244495E-13
3404.0,3404.0,4.8842875E-8
3405.0,3405.0,2.3191113E-5
3406.0,3406.0,2.3457183E-33
3407.0,3407.0,1.3226201E-9
3408.0,3408.0,1.843386E-14
3409.0,3409.0,4.8066634E-10
3410.0,3410.0,1.8574842E-6
3411.0,3411.0,2.6885666E-10
3412.0,3412.0,1.4570796E-6
3413.0,3413.0,8.941623E-7
3414.0,3414.0,2.7245983E-10
3415.0,3415.0,7.277978E-5
3416.0,3416.0,4.951689E-9
3417.0,3417.0,9.630732E-10
3418.0,3418.0,1.1343811E-9
3419.0,3419.0,7.211647E-6
3420.0,3420.0,2.4505024E-13
3421.0,3421.0,2.9695128E-26
3422.0,3422.0,1.704115E-17
3423.0,3423.0,3.1163385E-8
3424.0,3424.0,4.847376E-11
3425.0,3425.0,1.316E-42
3426.0,3426.0,3.1254867E-11
3427.0,3427.0,1.84126E-15
3428.0,3428.0,1.6987949E-14
3429.0,3429.0,4.7508074E-12
3430.0,3430.0,8.262489E-4
3431.0,3431.0,3.2667295E-16
3432.0,3432.0,0.0026785324
3433.0,3433.0,1.328261E-8
3434.0,3434.0,9.740124E-9
3435.0,3435.0,4.350237E-5
3436.0,3436.0,4.4710205E-8
3437.0,3437.0,3.4475504E-18
3438.0,3438.0,4.033903E-7
3439.0,3439.0,0.004184093
3440.0,3440.0,2.9637906E-8
3441.0,3441.0,6.0648995E-4
3442.0,3442.0,0.0026393835
3443.0,3443.0,2.4091376E-11
3444.0,3444.0,3.8534663E-6
3445.0,3445.0,2.4394123E-5
3446.0,3446.0,6.109649E-6
3447.0,3447.0,1.9325627E-5
3448.0,3448.0,3.8174057E-4
3449.0,3449.0,2.6365653E-29
3450.0,3450.0,4.4904158E-7
3451.0,3451.0,1.4649688E-8
3452.0,3452.0,1.6890815E-5
3453.0,3453.0,1.34831145E-36
3454.0,3454.0,2.539565E-14
3455.0,3455.0,1.5939497E-6
3456.0,3456.0,0.0019488459
3457.0,3457.0,8.025835E-8
3458.0,3458.0,5.434942E-8
3459.0,3459.0,8.69446E-30
3460.0,3460.0,0.002427337
3461.0,3461.0,2.7541532E-7
3462.0,3462.0,1.2411659E-4
3463.0,3463.0,1.7064003E-13
3464.0,3464.0,1.2493707E-5
3465.0,3465.0,1.3153091E-26
3466.0,3466.0,5.6954066E-4
3467.0,3467.0,8.7123855E-9
3468.0,3468.0,1.18683E-8
3469.0,3469.0,4.264461E-7
3470.0,3470.0,6.140014E-5
3471.0,3471.0,4.088809E-24
3472.0,3472.0,3.4501165E-12
3473.0,3473.0,5.242778E-8
3474.0,3474.0,0.0
3475.0,3475.0,3.6509377E-8
3476.0,3476.0,2.0370484E-8
3477.0,3477.0,1.5999686E-10
3478.0,3478.0,2.805059E-6
3479.0,3479.0,9.546063E-16
3480.0,3480.0,1.1514343E-24
3481.0,3481.0,1.4711347E-10
3482.0,3482.0,2.6641563E-13
3483.0,3483.0,1.3432777E-14
3484.0,3484.0,1.3223616E-5
3485.0,3485.0,2.395938E-7
3486.0,3486.0,7.097346E-8
3487.0,3487.0,1.5956744E-5
3488.0,3488.0,2.868847E-7
3489.0,3489.0,4.4927708E-7
3490.0,3490.0,1.09692234E-10
3491.0,3491.0,8.719563E-7
3492.0,3492.0,1.7584293E-6
3493.0,3493.0,6.046375E-9
3494.0,3494.0,2.8693698E-6
3495.0,3495.0,6.785584E-13
3496.0,3496.0,3.1394223E-13
3497.0,3497.0,4.4619308E-10
3498.0,3498.0,1.8203666E-13
3499.0,3499.0,1.2665913E-7
3500.0,3500.0,4.547327E-4
3501.0,3501.0,1.2023191E-6
3502.0,3502.0,1.7644631E-6
3503.0,3503.0,2.604276E-6
3504.0,3504.0,4.3529769E-13
3505.0,3505.0,2.7639112E-6
3506.0,3506.0,6.407753E-11
3507.0,3507.0,2.9293253E-7
3508.0,3508.0,1.1417365E-5
3509.0,3509.0,5.276192E-17
3510.0,3510.0,1.8736632E-6
3511.0,3511.0,1.2364244E-6
3512.0,3512.0,4.1967933E-8
3513.0,3513.0,1.0733763E-5
3514.0,3514.0,1.0725127E-12
3515.0,3515.0,5.7637074E-4
3516.0,3516.0,2.0837188E-9
3517.0,3517.0,3.026389E-13
3518.0,3518.0,1.684668E-7
3519.0,3519.0,4.68973E-10
3520.0,3520.0,1.4129874E-5
3521.0,3521.0,4.8452176E-7
3522.0,3522.0,1.8028962E-9
3523.0,3523.0,6.283168E-6
3524.0,3524.0,5.623918E-6
3525.0,3525.0,0.0028179279
3526.0,3526.0,3.3288686E-8
3527.0,3527.0,0.0
3528.0,3528.0,4.8750444E-12
3529.0,3529.0,1.9168456E-14
3530.0,3530.0,1.134907E-4
3531.0,3531.0,2.6910716E-6
3532.0,3532.0,7.8726913E-7
3533.0,3533.0,1.08E-42
3534.0,3534.0,9.57112E-7
3535.0,3535.0,3.200019E-5
3536.0,3536.0,2.2986535E-21
3537.0,3537.0,1.3209041E-5
3538.0,3538.0,6.412203E-18
3539.0,3539.0,6.561831E-4
3540.0,3540.0,3.37868E-5
3541.0,3541.0,4.3759E-6
3542.0,3542.0,5.182445E-16
3543.0,3543.0,5.011066E-10
3544.0,3544.0,1.7941143E-34
3545.0,3545.0,1.3551298E-4
3546.0,3546.0,7.934753E-34
3547.0,3547.0,3.8782638E-8
3548.0,3548.0,2.068439E-5
3549.0,3549.0,2.435273E-6
3550.0,3550.0,1.4868706E-10
3551.0,3551.0,1.05618225E-13
3552.0,3552.0,3.608797E-9
3553.0,3553.0,1.5944018E-10
3554.0,3554.0,4.2222496E-6
3555.0,3555.0,1.0067587E-7
3556.0,3556.0,1.496498E-24
3557.0,3557.0,8.7641144E-11
3558.0,3558.0,4.4889864E-10
3559.0,3559.0,2.220261E-6
3560.0,3560.0,5.6207483E-7
3561.0,3561.0,5.943056E-10
3562.0,3562.0,2.760854E-7
3563.0,3563.0,4.0920097E-14
3564.0,3564.0,3.8852727E-11
3565.0,3565.0,9.3569595E-4
3566.0,3566.0,3.5269616E-6
3567.0,3567.0,1.4866963E-12
3568.0,3568.0,0.003121042
3569.0,3569.0,2.3662768E-8
3570.0,3570.0,1.2900655E-6
3571.0,3571.0,5.14766E-10
3572.0,3572.0,1.3499709E-11
3573.0,3573.0,9.108578E-9
3574.0,3574.0,6.1542136E-7
3575.0,3575.0,1.8699087E-8
3576.0,3576.0,0.08160172
3577.0,3577.0,2.822034E-32
3578.0,3578.0,1.1287576E-14
3579.0,3579.0,4.146856E-6
3580.0,3580.0,1.7803052E-12
3581.0,3581.0,1.1791063E-13
3582.0,3582.0,3.685995E-6
3583.0,3583.0,2.1191274E-6
3584.0,3584.0,3.6049537E-6
3585.0,3585.0,1.3062715E-5
3586.0,3586.0,1.5597093E-8
3587.0,3587.0,6.441611E-9
3588.0,3588.0,6.6374546E-6
3589.0,3589.0,4.392757E-15
3590.0,3590.0,2.228736E-7
3591.0,3591.0,1.6392546E-12
3592.0,3592.0,1.2746176E-8
3593.0,3593.0,1.28902835E-8
3594.0,3594.0,6.570974E-30
3595.0,3595.0,3.4945224E-8
3596.0,3596.0,1.8076348E-8
3597.0,3597.0,5.7221796E-6
3598.0,3598.0,1.3787854E-18
3599.0,3599.0,1.8128068E-12
3600.0,3600.0,1.8618708E-7
3601.0,3601.0,6.508357E-10
3602.0,3602.0,5.5548618E-8
3603.0,3603.0,6.36599E-8
3604.0,3604.0,3.0508931E-18
3605.0,3605.0,4.50269E-8
3606.0,3606.0,1.411332E-8
3607.0,3607.0,3.890015E-6
3608.0,3608.0,0.0029450844
3609.0,3609.0,1.8191584E-5
3610.0,3610.0,0.024523688
3611.0,3611.0,2.2178699E-7
3612.0,3612.0,5.568567E-8
3613.0,3613.0,1.4370054E-11
3614.0,3614.0,6.1417382E-9
3615.0,3615.0,1.7322919E-6
3616.0,3616.0,2.5545494E-4
3617.0,3617.0,3.318185E-12
3618.0,3618.0,1.0996681E-12
3619.0,3619.0,3.2808342E-7
3620.0,3620.0,1.0175513E-7
3621.0,3621.0,4.241511E-8
3622.0,3622.0,4.1938204E-4
3623.0,3623.0,9.222326E-8
3624.0,3624.0,8.966887E-6
3625.0,3625.0,1.3886302E-10
3626.0,3626.0,6.1748674E-6
3627.0,3627.0,3.2252662E-15
3628.0,3628.0,3.8125307E-9
3629.0,3629.0,8.75641E-14
3630.0,3630.0,2.860091E-7
3631.0,3631.0,1.9456811E-5
3632.0,3632.0,1.9913314E-12
3633.0,3633.0,1.9151462E-11
3634.0,3634.0,1.5408252E-8
3635.0,3635.0,4.259032E-6
3636.0,3636.0,1.34720555E-8
3637.0,3637.0,0.008167466
3638.0,3638.0,4.493186E-12
3639.0,3639.0,1.4216157E-8
3640.0,3640.0,1.40966795E-5
3641.0,3641.0,1.2245871E-9
3642.0,3642.0,7.5426855E-5
3643.0,3643.0,4.9297905E-16
3644.0,3644.0,1.0931782E-6
3645.0,3645.0,0.0043040565
3646.0,3646.0,1.07999665E-10
3647.0,3647.0,2.7323257E-8
3648.0,3648.0,0.005435996
3649.0,3649.0,6.4811765E-8
3650.0,3650.0,9.823436E-14
3651.0,3651.0,1.3940127E-4
3652.0,3652.0,9.801895E-9
3653.0,3653.0,2.7755057E-5
3654.0,3654.0,4.994987E-29
3655.0,3655.0,3.3395533E-13
3656.0,3656.0,5.968005E-12
3657.0,3657.0,2.3736365E-11
3658.0,3658.0,8.922465E-7
3659.0,3659.0,3.1296213E-10
3660.0,3660.0,6.68E-43
3661.0,3661.0,0.026308866
3662.0,3662.0,6.5829926E-7
3663.0,3663.0,8.996589E-6
3664.0,3664.0,0.0
3665.0,3665.0,4.3435068E-7
3666.0,3666.0,4.066808E-4
3667.0,3667.0,1.8813493E-4
3668.0,3668.0,7.2170234E-12
3669.0,3669.0,2.137217E-5
3670.0,3670.0,3.1225994E-10
3671.0,3671.0,3.9127895E-6
3672.0,3672.0,1.6287302E-10
3673.0,3673.0,8.8093884E-8
3674.0,3674.0,7.0810887E-7
3675.0,3675.0,9.614947E-11
3676.0,3676.0,3.3273495E-6
3677.0,3677.0,6.979093E-4
3678.0,3678.0,3.1738987E-4
3679.0,3679.0,4.0449047E-19
3680.0,3680.0,2.981082E-12
3681.0,3681.0,2.3928556E-13
3682.0,3682.0,8.103703E-7
3683.0,3683.0,2.7600647E-5
3684.0,3684.0,7.717829E-8
3685.0,3685.0,8.5346784E-8
3686.0,3686.0,0.2163587
3687.0,3687.0,1.3923738E-8
3688.0,3688.0,4.9321595E-25
3689.0,3689.0,0.0
3690.0,3690.0,1.338063E-8
3691.0,3691.0,6.710781E-7
3692.0,3692.0,1.4028153E-16
3693.0,3693.0,9.771097E-38
3694.0,3694.0,8.823521E-6
3695.0,3695.0,7.866225E-11
3696.0,3696.0,2.1891912E-22
3697.0,3697.0,5.1261804E-7
3698.0,3698.0,3.5368055E-5
3699.0,3699.0,1.611298E-5
3700.0,3700.0,3.5173414E-8
3701.0,3701.0,1.1241993E-7
3702.0,3702.0,9.599238E-10
3703.0,3703.0,3.6014685E-6
3704.0,3704.0,1.7336335E-11
3705.0,3705.0,1.470292E-17
3706.0,3706.0,1.343776E-16
3707.0,3707.0,1.0725049E-4
3708.0,3708.0,2.9763994E-5
3709.0,3709.0,1.4264326E-5
3710.0,3710.0,9.551951E-7
3711.0,3711.0,4.1820428E-7
3712.0,3712.0,1.589746E-8
3713.0,3713.0,1.6891072E-8
3714.0,3714.0,3.7738E-5
3715.0,3715.0,5.8409815E-13
3716.0,3716.0,2.1572526E-14
3717.0,3717.0,9.727325E-11
3718.0,3718.0,2.4095755E-11
3719.0,3719.0,3.8412523E-8
3720.0,3720.0,1.7020767E-11
3721.0,3721.0,1.1208154E-9
3722.0,3722.0,4.4599572E-5
3723.0,3723.0,4.370781E-5
3724.0,3724.0,7.839345E-12
3725.0,3725.0,8.4770764E-24
3726.0,3726.0,1.8077076E-13
3727.0,3727.0,1.5677775E-5
3728.0,3728.0,7.1084924E-6
3729.0,3729.0,4.412033E-11
3730.0,3730.0,0.0043444675
3731.0,3731.0,1.9118108E-12
3732.0,3732.0,2.8925465E-6
3733.0,3733.0,1.5602088E-12
3734.0,3734.0,2.1965445E-33
3735.0,3735.0,1.0830331E-13
3736.0,3736.0,9.531903E-13
3737.0,3737.0,1.3171079E-36
3738.0,3738.0,0.001713854
3739.0,3739.0,9.234213E-6
3740.0,3740.0,2.498583E-8
3741.0,3741.0,5.3850916E-14
3742.0,3742.0,3.4122975E-6
3743.0,3743.0,2.5836073E-6
3744.0,3744.0,1.4407736E-7
3745.0,3745.0,5.552905E-6
3746.0,3746.0,0.011764074
3747.0,3747.0,1.3074027E-10
3748.0,3748.0,0.0
3749.0,3749.0,2.3403395E-29
3750.0,3750.0,0.0
3751.0,3751.0,2.2392201E-15
3752.0,3752.0,1.5120705E-12
3753.0,3753.0,1.4023231E-10
3754.0,3754.0,0.0024724405
3755.0,3755.0,7.2235135E-11
3756.0,3756.0,7.914494E-6
3757.0,3757.0,0.0056632413
3758.0,3758.0,2.3285741E-8
3759.0,3759.0,1.6287013E-5
3760.0,3760.0,0.10761132
3761.0,3761.0,9.9283E-21
3762.0,3762.0,2.301679E-6
3763.0,3763.0,2.5054959E-8
3764.0,3764.0,3.3141285E-12
3765.0,3765.0,4.2340677E-8
3766.0,3766.0,6.220147E-8
3767.0,3767.0,0.0
3768.0,3768.0,0.005177618
3769.0,3769.0,1.2044749E-8
3770.0,3770.0,0.16189052
3771.0,3771.0,2.3427676E-6
3772.0,3772.0,2.3128988E-10
3773.0,3773.0,3.1717245E-6
3774.0,3774.0,0.0
3775.0,3775.0,5.2597787E-11
3776.0,3776.0,1.5048365E-12
3777.0,3777.0,0.0018223809
3778.0,3778.0,4.0072092E-9
3779.0,3779.0,8.286581E-12
3780.0,3780.0,6.2750174E-9
3781.0,3781.0,3.782374E-7
3782.0,3782.0,1.5047482E-16
3783.0,3783.0,1.1036097E-11
3784.0,3784.0,1.8785967E-34
3785.0,3785.0,4.5204855E-5
3786.0,3786.0,1.1741516E-5
3787.0,3787.0,1.7331835E-6
3788.0,3788.0,3.57945E-7
3789.0,3789.0,1.2253261E-8
3790.0,3790.0,3.1506768E-6
3791.0,3791.0,0.025583625
3792.0,3792.0,2.540239E-7
3793.0,3793.0,3.970534E-14
3794.0,3794.0,2.205422E-7
3795.0,3795.0,1.093906E-10
3796.0,3796.0,3.1245484E-18
3797.0,3797.0,0.0050159553
3798.0,3798.0,4.2453456E-7
3799.0,3799.0,0.0011959285
3800.0,3800.0,3.552139E-7
3801.0,3801.0,8.982867E-11
3802.0,3802.0,6.976077E-16
3803.0,3803.0,1.5952258E-8
3804.0,3804.0,9.0657085E-7
3805.0,3805.0,1.4516145E-9
3806.0,3806.0,1.9420028E-11
3807.0,3807.0,3.0708663E-6
3808.0,3808.0,0.0
3809.0,3809.0,1.9820791E-15
3810.0,3810.0,1.6588514E-8
3811.0,3811.0,1.1093499E-5
3812.0,3812.0,6.1730763E-9
3813.0,3813.0,1.6427377E-29
3814.0,3814.0,1.4221382E-14
3815.0,3815.0,3.3070566E-10
3816.0,3816.0,7.612388E-14
3817.0,3817.0,2.3184219E-8
3818.0,3818.0,1.1283698E-8
3819.0,3819.0,0.0
3820.0,3820.0,1.8804446E-8
3821.0,3821.0,4.0078797E-14
3822.0,3822.0,6.217549E-11
3823.0,3823.0,9.442032E-11
3824.0,3824.0,2.4578088E-9
3825.0,3825.0,3.5817905E-8
3826.0,3826.0,1.6837545E-6
3827.0,3827.0,4.496971E-9
3828.0,3828.0,1.39939E-4
3829.0,3829.0,2.675791E-29
3830.0,3830.0,1.2098436E-4
3831.0,3831.0,4.419583E-12
3832.0,3832.0,8.097434E-13
3833.0,3833.0,9.794336E-8
3834.0,3834.0,1.5212271E-5
3835.0,3835.0,4.1261096E-8
3836.0,3836.0,3.695048E-5
3837.0,3837.0,2.8E-42
3838.0,3838.0,1.3715477E-8
3839.0,3839.0,2.6448724E-6
3840.0,3840.0,1.1805736E-6
3841.0,3841.0,1.6110054E-8
3842.0,3842.0,1.8436858E-12
3843.0,3843.0,6.5272744E-8
3844.0,3844.0,7.932044E-12
3845.0,3845.0,3.3920408E-6
3846.0,3846.0,2.9500597E-4
3847.0,3847.0,1.1775976E-12
3848.0,3848.0,1.2526299E-9
3849.0,3849.0,5.8578258E-5
3850.0,3850.0,5.365842E-13
3851.0,3851.0,5.426078E-8
3852.0,3852.0,4.6171556E-7
3853.0,3853.0,4.5255E-6
3854.0,3854.0,4.135438E-6
3855.0,3855.0,9.598904E-8
3856.0,3856.0,3.2281133E-28
3857.0,3857.0,1.6283827E-12
3858.0,3858.0,4.145161E-6
3859.0,3859.0,1.237727E-6
3860.0,3860.0,2.8295272E-12
3861.0,3861.0,3.7312354E-6
3862.0,3862.0,1.421032E-8
3863.0,3863.0,5.4665096E-4
3864.0,3864.0,4.9303104E-5
3865.0,3865.0,1.1766899E-10
3866.0,3866.0,7.609939E-19
3867.0,3867.0,8.435365E-7
3868.0,3868.0,5.9353205E-14
3869.0,3869.0,5.6633627E-7
3870.0,3870.0,0.001400204
3871.0,3871.0,8.3136734E-19
3872.0,3872.0,1.3120582E-11
3873.0,3873.0,1.3394806E-13
3874.0,3874.0,1.7748568E-10
3875.0,3875.0,8.5909436E-15
3876.0,3876.0,5.032403E-7
3877.0,3877.0,1.6846367E-5
3878.0,3878.0,1.6615752E-7
3879.0,3879.0,0.0
3880.0,3880.0,5.1343093E-8
3881.0,3881.0,9.32642E-17
3882.0,3882.0,2.6226843E-9
3883.0,3883.0,7.7506097E-4
3884.0,3884.0,4.1348283E-14
3885.0,3885.0,4.8621074E-14
3886.0,3886.0,1.3484261E-12
3887.0,3887.0,5.8374974E-7
3888.0,3888.0,0.0
3889.0,3889.0,0.35694933
3890.0,3890.0,0.021249603
3891.0,3891.0,5.0009617E-6
3892.0,3892.0,3.4837633E-10
3893.0,3893.0,6.916558E-15
3894.0,3894.0,3.3952628E-7
3895.0,3895.0,2.1090225E-8
